imageName,cameraSN,cameraID,POSIXTime,i,j,k,x,y,z,roiFFTEnergy,rouFFTEnergy,imageMean,referenceBeamIntensity,objectBeamIntensity,ch2Mean,ch3Mean,ch0Std,ch1Std,ch2Std,ch3Std
hologramImage3581,0009080805D00933,camera206,74974214,5,19,1,5.5,13.3,2.1,5.33497e+06,2.06977e+06,201.764,3.35883,1.24025,5.59029,1.03978,0.194501,0.126106,0.126361,0.125382
hologramImage3582,0009080805D00933,camera206,74975835,6,19,1,6.2,13.3,2.1,4.78316e+06,2.06201e+06,201.002,3.40042,1.24081,5.59149,1.03972,0.195354,0.125979,0.124546,0.125283
hologramImage3583,0009080805D00933,camera206,74977459,7,19,1,6.9,13.3,2.1,4.42466e+06,2.06419e+06,201.597,3.37021,1.24121,5.58998,1.03973,0.194707,0.1262,0.125747,0.125418
hologramImage3584,0009080805D00933,camera206,74979076,8,19,1,7.6,13.3,2.1,4.31518e+06,2.06396e+06,201.966,3.39016,1.2415,5.61914,1.03954,0.195677,0.126095,0.125659,0.12534
hologramImage3585,0009080805D00933,camera206,74980701,9,19,1,8.3,13.3,2.1,5.64686e+06,2.05606e+06,201.102,3.39801,1.24202,5.63653,1.03962,0.195438,0.126021,0.125236,0.125271
hologramImage3586,0009080805D00933,camera206,74982329,10,19,1,9,13.3,2.1,6.44075e+06,2.06463e+06,201.371,3.36706,1.24279,5.61693,1.04003,0.191157,0.125917,0.125242,0.125241
hologramImage3587,0009080805D00933,camera206,74983939,11,19,1,9.7,13.3,2.1,4.85852e+06,2.05463e+06,201.098,3.38681,1.24283,5.60678,1.03984,0.19554,0.126046,0.125809,0.1253
hologramImage3588,0009080805D00933,camera206,74985557,12,19,1,10.4,13.3,2.1,4.8987e+06,2.06773e+06,200.741,3.38314,1.24361,5.60353,1.0403,0.195054,0.126021,0.125828,0.125268
hologramImage3589,0009080805D00933,camera206,74987154,13,19,1,11.1,13.3,2.1,5.4685e+06,2.08023e+06,201.975,3.36152,1.24316,5.59387,1.03954,0.18943,0.126006,0.124698,0.125474
hologramImage3590,0009080805D00933,camera206,74988773,14,19,1,11.8,13.3,2.1,5.02816e+06,2.05927e+06,201.447,3.41878,1.24355,5.5861,1.03966,0.195029,0.126019,0.125371,0.125311
hologramImage3591,0009080805D00933,camera206,74990365,15,19,1,12.5,13.3,2.1,7.27342e+06,2.06009e+06,201.352,3.3838,1.24395,5.62935,1.03985,0.195547,0.126053,0.125836,0.125284
hologramImage3592,0009080805D00933,camera206,74991979,16,19,1,13.2,13.3,2.1,4.7256e+06,2.05134e+06,201.487,3.3803,1.24423,5.62999,1.03984,0.19487,0.126111,0.125088,0.125379
hologramImage3593,0009080805D00933,camera206,74993627,17,19,1,13.9,13.3,2.1,4.95204e+06,2.04534e+06,201.674,3.38177,1.24412,5.62612,1.03954,0.194682,0.126135,0.124938,0.125406
hologramImage3594,0009080805D00933,camera206,74995241,18,19,1,14.6,13.3,2.1,4.85845e+06,2.04163e+06,201.04,3.39193,1.2448,5.65382,1.04002,0.195296,0.126045,0.125253,0.125289
hologramImage3595,0009080805D00933,camera206,74996863,19,19,1,15.3,13.3,2.1,4.75746e+06,2.05947e+06,202.538,3.37294,1.24462,5.61262,1.03967,0.191863,0.125865,0.125107,0.125273
hologramImage3596,0009080805D00933,camera206,74998493,20,19,1,16,13.3,2.1,5.60997e+06,2.03859e+06,201.193,3.4166,1.24488,5.66058,1.03971,0.19616,0.126013,0.125615,0.125259
hologramImage3597,0009080805D00933,camera206,75000109,21,19,1,16.7,13.3,2.1,6.89619e+06,2.04508e+06,201.063,3.38092,1.24508,5.61258,1.03971,0.193234,0.125912,0.125221,0.125203
hologramImage3598,0009080805D00933,camera206,75001714,22,19,1,17.4,13.3,2.1,7.86557e+06,2.0501e+06,201.241,3.37348,1.24517,5.6193,1.03962,0.19089,0.125927,0.125297,0.125375
hologramImage3599,0009080805D00933,camera206,75003333,23,19,1,18.1,13.3,2.1,8.72116e+06,2.05785e+06,201.391,3.38029,1.2457,5.60409,1.04001,0.195515,0.126034,0.124985,0.12528
hologramImage3600,0009080805D00933,camera206,75004950,24,19,1,18.8,13.3,2.1,5.34909e+06,2.06702e+06,201.614,3.386,1.24574,5.61713,1.03985,0.193719,0.126091,0.125034,0.125367
hologramImage3601,0009080805D00933,camera206,75006572,25,19,1,19.5,13.3,2.1,5.41648e+06,2.07586e+06,201.68,3.38617,1.24578,5.63537,1.03982,0.195204,0.126013,0.125342,0.125228
hologramImage3602,0009080805D00933,camera206,75008156,26,19,1,20.2,13.3,2.1,6.75847e+06,2.0453e+06,201.125,3.38796,1.24615,5.64699,1.03988,0.191366,0.125945,0.125379,0.125354
hologramImage3603,0009080805D00933,camera206,75009789,27,19,1,20.9,13.3,2.1,7.47326e+06,2.05257e+06,201.143,3.37703,1.24651,5.61056,1.04016,0.194178,0.126038,0.124893,0.125277
hologramImage3604,0009080805D00933,camera206,75011364,28,19,1,21.6,13.3,2.1,6.17128e+06,2.04461e+06,201.39,3.37695,1.24651,5.61748,1.03998,0.195082,0.126034,0.125621,0.125262
hologramImage3605,0009080805D00933,camera206,75012995,29,19,1,22.3,13.3,2.1,4.98022e+06,2.057e+06,201.048,3.38481,1.24668,5.63039,1.0399,0.195219,0.126089,0.124883,0.125324
hologramImage3606,0009080805D00933,camera206,75014618,30,19,1,23,13.3,2.1,6.57444e+06,2.06024e+06,201.439,3.37123,1.24673,5.61336,1.03979,0.190533,0.125977,0.125591,0.125374
hologramImage3607,0009080805D00933,camera206,75016246,31,19,1,23.7,13.3,2.1,6.08113e+06,2.03701e+06,201.411,3.38513,1.24674,5.63783,1.03975,0.196089,0.126061,0.125152,0.125284
hologramImage3608,0009080805D00933,camera206,75017865,32,19,1,24.4,13.3,2.1,9.01609e+06,2.06086e+06,201.951,3.3746,1.24673,5.61757,1.03956,0.193246,0.126005,0.125391,0.125347
hologramImage3609,0009080805D00933,camera206,75019475,33,19,1,25.1,13.3,2.1,7.9584e+06,2.06311e+06,201.857,3.39477,1.24686,5.65393,1.03957,0.195733,0.126078,0.125058,0.125328
hologramImage3610,0009080805D00933,camera206,75021116,34,19,1,25.8,13.3,2.1,5.64626e+06,2.07821e+06,202.225,3.39724,1.24732,5.6497,1.03983,0.195624,0.125909,0.124374,0.125216
hologramImage3611,0009080805D00933,camera206,75022735,35,19,1,26.5,13.3,2.1,7.53469e+06,2.07134e+06,201.365,3.4047,1.24748,5.65669,1.03977,0.193725,0.125902,0.125092,0.125274
hologramImage3612,0009080805D00933,camera206,75024360,36,19,1,27.2,13.3,2.1,7.91198e+06,2.05641e+06,202.34,3.3869,1.24742,5.6154,1.0397,0.195013,0.126032,0.125863,0.125257
hologramImage3613,0009080805D00933,camera206,75026151,37,19,1,27.9,13.3,2.1,9.06764e+06,2.05703e+06,201.132,3.40948,1.24794,5.66152,1.04001,0.196324,0.125924,0.125504,0.125189
hologramImage3614,0009080805D00933,camera206,75027784,38,19,1,28.6,13.3,2.1,9.59425e+06,2.05821e+06,200.987,3.37149,1.24755,5.61447,1.0399,0.194521,0.126,0.125232,0.125267
hologramImage3615,0009080805D00933,camera206,75029374,39,19,1,29.3,13.3,2.1,6.97567e+06,2.05279e+06,201.428,3.37112,1.24736,5.59658,1.03955,0.195042,0.126223,0.125275,0.125471
hologramImage3616,0009080805D00933,camera206,75030987,40,19,1,30,13.3,2.1,7.24775e+06,2.07517e+06,201.413,3.39534,1.24787,5.57294,1.03979,0.194691,0.12603,0.12538,0.125281
hologramImage3617,0009080805D00933,camera206,75032614,41,19,1,30.7,13.3,2.1,8.13797e+06,2.0655e+06,201.225,3.39045,1.24783,5.58639,1.03953,0.192993,0.12595,0.125067,0.125298
hologramImage3618,0009080805D00933,camera206,75034230,42,19,1,31.4,13.3,2.1,1.12562e+07,2.05256e+06,201.499,3.379,1.2483,5.61463,1.03995,0.193388,0.126065,0.125412,0.125419
hologramImage3619,0009080805D00933,camera206,75035853,43,19,1,32.1,13.3,2.1,8.47515e+06,2.05917e+06,201.058,3.3905,1.24801,5.61473,1.03964,0.196036,0.125969,0.125804,0.125212
hologramImage3620,0009080805D00933,camera206,75037466,44,19,1,32.8,13.3,2.1,7.92364e+06,2.06126e+06,200.759,3.37846,1.24837,5.59165,1.03979,0.195124,0.125957,0.123943,0.125185
hologramImage3621,0009080805D00933,camera206,75039088,45,19,1,33.5,13.3,2.1,6.02104e+06,2.06652e+06,200.992,3.37536,1.2484,5.58518,1.03974,0.194897,0.126133,0.125195,0.125397
hologramImage3622,0009080805D00933,camera206,75040682,46,19,1,34.2,13.3,2.1,7.96824e+06,2.07113e+06,200.689,3.37345,1.24852,5.59583,1.03973,0.195794,0.12611,0.125679,0.125345
hologramImage3623,0009080805D00933,camera206,75042303,47,19,1,34.9,13.3,2.1,1.05332e+07,2.06944e+06,201.129,3.36151,1.24873,5.59011,1.03989,0.194669,0.126064,0.124939,0.125292
hologramImage3624,0009080805D00933,camera206,75043907,48,19,1,35.6,13.3,2.1,7.97642e+06,2.07687e+06,201.157,3.3684,1.24896,5.61059,1.04001,0.19417,0.125976,0.124983,0.125242
hologramImage3625,0009080805D00933,camera206,75045522,49,19,1,36.3,13.3,2.1,6.41783e+06,2.05891e+06,202.045,3.37843,1.24864,5.5927,1.03946,0.192982,0.125926,0.12528,0.125247
hologramImage3626,0009080805D00933,camera206,75047132,50,19,1,37,13.3,2.1,6.25684e+06,2.07744e+06,201.935,3.39453,1.24913,5.64146,1.03984,0.195171,0.125985,0.125199,0.12523
hologramImage3627,0009080805D00933,camera206,75048747,51,19,1,37.7,13.3,2.1,7.51564e+06,2.08487e+06,201.342,3.39192,1.24913,5.64017,1.0397,0.195065,0.125916,0.124923,0.125145
hologramImage3628,0009080805D00933,camera206,75050343,52,19,1,38.4,13.3,2.1,9.522e+06,2.08849e+06,201.298,3.37944,1.24929,5.61406,1.03975,0.194568,0.126136,0.125382,0.125344
hologramImage3629,0009080805D00933,camera206,75051970,53,19,1,39.1,13.3,2.1,8.01275e+06,2.07935e+06,201.221,3.37784,1.24965,5.62006,1.04,0.195095,0.126124,0.125251,0.125336
hologramImage3630,0009080805D00933,camera206,75053571,54,19,1,39.8,13.3,2.1,5.76451e+06,2.06409e+06,201.14,3.37228,1.24909,5.61736,1.03943,0.194931,0.126153,0.124687,0.125355
hologramImage3631,0009080805D00933,camera206,75055194,55,19,1,40.5,13.3,2.1,6.5634e+06,2.08377e+06,201.568,3.36984,1.24997,5.6123,1.0401,0.19251,0.125943,0.125292,0.125251
hologramImage3632,0009080805D00933,camera206,75056816,56,19,1,41.2,13.3,2.1,8.23155e+06,2.06986e+06,201.324,3.38644,1.25013,5.63573,1.0402,0.195468,0.126166,0.125121,0.125396
hologramImage3633,0009080805D00933,camera206,75058435,57,19,1,41.9,13.3,2.1,8.25073e+06,2.08062e+06,201.653,3.37468,1.24996,5.63131,1.03992,0.190847,0.125944,0.125519,0.125367
hologramImage3634,0009080805D00933,camera206,75060080,58,19,1,42.6,13.3,2.1,6.23848e+06,2.09171e+06,201.768,3.38581,1.24984,5.63303,1.03969,0.190856,0.125853,0.123545,0.125251
hologramImage3635,0009080805D00933,camera206,75061698,59,19,1,43.3,13.3,2.1,5.63299e+06,2.07131e+06,201.019,3.39406,1.25028,5.65048,1.04009,0.195294,0.125978,0.124941,0.12524
hologramImage3636,0009080805D00933,camera206,75063321,60,19,1,44,13.3,2.1,6.20348e+06,2.08391e+06,201.07,3.37278,1.25002,5.59079,1.0399,0.194988,0.126093,0.1257,0.125337
hologramImage3637,0009080805D00933,camera206,75064926,61,19,1,44.7,13.3,2.1,4.89212e+06,2.08678e+06,201.143,3.37311,1.25018,5.60162,1.03993,0.192913,0.125971,0.125124,0.125275
hologramImage3638,0009080805D00933,camera206,75066547,62,19,1,45.4,13.3,2.1,4.74533e+06,2.07824e+06,201.534,3.37058,1.25058,5.62912,1.0402,0.194865,0.126065,0.125281,0.125312
hologramImage3639,0009080805D00933,camera206,75068152,63,19,1,46.1,13.3,2.1,4.62348e+06,2.0862e+06,201.725,3.37965,1.25035,5.63686,1.03989,0.194212,0.125979,0.125355,0.125205
hologramImage3640,0009080805D00933,camera206,75069782,64,19,1,46.8,13.3,2.1,4.25264e+06,2.07556e+06,201.286,3.38433,1.25042,5.62699,1.03986,0.194777,0.126095,0.125308,0.125304
hologramImage3641,0009080805D00933,camera206,75080835,0,20,1,2,14,2.1,5.36249e+06,2.05587e+06,201.406,3.37264,1.25031,5.6222,1.03972,0.194678,0.126155,0.125168,0.125356
hologramImage3642,0009080805D00933,camera206,75082460,1,20,1,2.7,14,2.1,5.27486e+06,2.05803e+06,201.331,3.37788,1.23573,5.61474,1.03903,0.19461,0.125997,0.124986,0.125229
hologramImage3643,0009080805D00933,camera206,75084086,2,20,1,3.4,14,2.1,4.25737e+06,2.0448e+06,201.144,3.37658,1.23749,5.61784,1.03968,0.195367,0.126074,0.125334,0.125343
hologramImage3644,0009080805D00933,camera206,75085689,3,20,1,4.1,14,2.1,4.30093e+06,2.0443e+06,200.833,3.36821,1.2387,5.61997,1.03999,0.19479,0.126102,0.125364,0.12536
hologramImage3645,0009080805D00933,camera206,75087317,4,20,1,4.8,14,2.1,5.04262e+06,2.0637e+06,200.619,3.36611,1.23952,5.59982,1.04004,0.191725,0.126067,0.125548,0.12549
hologramImage3646,0009080805D00933,camera206,75088920,5,20,1,5.5,14,2.1,5.49359e+06,2.05279e+06,200.73,3.35519,1.2397,5.5909,1.03969,0.194148,0.126071,0.125532,0.125363
hologramImage3647,0009080805D00933,camera206,75090546,6,20,1,6.2,14,2.1,4.83409e+06,2.07124e+06,200.869,3.36019,1.24061,5.60237,1.03995,0.19419,0.126041,0.125138,0.125293
hologramImage3648,0009080805D00933,camera206,75092153,7,20,1,6.9,14,2.1,4.65349e+06,2.05117e+06,200.933,3.36367,1.24092,5.59794,1.03982,0.194002,0.126097,0.125405,0.125331
hologramImage3649,0009080805D00933,camera206,75093762,8,20,1,7.6,14,2.1,4.95654e+06,2.06452e+06,200.745,3.37006,1.24177,5.6106,1.04009,0.189646,0.125901,0.125336,0.125327
hologramImage3650,0009080805D00933,camera206,75095355,9,20,1,8.3,14,2.1,6.20181e+06,2.0469e+06,201.124,3.3654,1.24174,5.57827,1.03984,0.194288,0.126129,0.125703,0.1254
hologramImage3651,0009080805D00933,camera206,75096984,10,20,1,9,14,2.1,7.75721e+06,2.068e+06,201.277,3.37691,1.24221,5.61042,1.03987,0.194558,0.126039,0.124949,0.125304
hologramImage3652,0009080805D00933,camera206,75098608,11,20,1,9.7,14,2.1,6.20296e+06,2.06402e+06,200.979,3.37981,1.24243,5.61471,1.03973,0.191877,0.125796,0.125298,0.125208
hologramImage3653,0009080805D00933,camera206,75100224,12,20,1,10.4,14,2.1,5.73666e+06,2.06761e+06,201.427,3.37219,1.24252,5.61039,1.03966,0.194461,0.126012,0.125076,0.125272
hologramImage3654,0009080805D00933,camera206,75101840,13,20,1,11.1,14,2.1,6.02336e+06,2.05508e+06,201.33,3.38334,1.24299,5.64127,1.03982,0.194835,0.126047,0.125246,0.125267
hologramImage3655,0009080805D00933,camera206,75103461,14,20,1,11.8,14,2.1,7.90932e+06,2.06183e+06,201.349,3.38002,1.24323,5.63042,1.03976,0.194752,0.1261,0.125427,0.125366
hologramImage3656,0009080805D00933,camera206,75105078,15,20,1,12.5,14,2.1,7.56194e+06,2.06409e+06,201.18,3.37991,1.24351,5.62974,1.03982,0.19528,0.126039,0.125496,0.125272
hologramImage3657,0009080805D00933,camera206,75106692,16,20,1,13.2,14,2.1,6.09904e+06,2.06189e+06,201.262,3.37365,1.24369,5.61896,1.03983,0.195331,0.126157,0.125419,0.125388
hologramImage3658,0009080805D00933,camera206,75108313,17,20,1,13.9,14,2.1,5.66893e+06,2.05906e+06,201.348,3.37888,1.2437,5.62054,1.03952,0.194723,0.12596,0.125342,0.12527
hologramImage3659,0009080805D00933,camera206,75109928,18,20,1,14.6,14,2.1,5.82844e+06,2.05953e+06,201.227,3.38357,1.24405,5.62644,1.03972,0.195465,0.125945,0.125344,0.125201
hologramImage3660,0009080805D00933,camera206,75111538,19,20,1,15.3,14,2.1,6.34592e+06,2.06644e+06,201.28,3.38003,1.24433,5.62063,1.03973,0.194746,0.126049,0.125163,0.125303
hologramImage3661,0009080805D00933,camera206,75113141,20,20,1,16,14,2.1,5.90132e+06,2.07151e+06,201.365,3.38096,1.24456,5.62597,1.03978,0.195115,0.12593,0.125138,0.125167
hologramImage3662,0009080805D00933,camera206,75114764,21,20,1,16.7,14,2.1,7.25965e+06,2.06617e+06,201.148,3.38041,1.24477,5.62677,1.0397,0.192785,0.126076,0.125476,0.125423
hologramImage3663,0009080805D00933,camera206,75116355,22,20,1,17.4,14,2.1,7.27226e+06,2.04728e+06,201.107,3.3744,1.24519,5.62094,1.04005,0.194491,0.125943,0.125073,0.125188
hologramImage3664,0009080805D00933,camera206,75117979,23,20,1,18.1,14,2.1,7.94573e+06,2.05331e+06,201.053,3.37093,1.24487,5.61099,1.03947,0.195035,0.126045,0.125206,0.125288
hologramImage3665,0009080805D00933,camera206,75119602,24,20,1,18.8,14,2.1,5.95629e+06,2.04787e+06,200.995,3.37256,1.24508,5.61217,1.03959,0.194841,0.125932,0.125153,0.12519
hologramImage3666,0009080805D00933,camera206,75121213,25,20,1,19.5,14,2.1,6.03111e+06,2.06056e+06,200.861,3.37438,1.24556,5.6106,1.03988,0.194968,0.125995,0.125363,0.125223
hologramImage3667,0009080805D00933,camera206,75122822,26,20,1,20.2,14,2.1,6.36794e+06,2.05042e+06,201.041,3.37107,1.24592,5.60826,1.04006,0.194131,0.125964,0.125174,0.125192
hologramImage3668,0009080805D00933,camera206,75124442,27,20,1,20.9,14,2.1,6.9529e+06,2.0482e+06,200.683,3.37287,1.24545,5.61528,1.03945,0.194734,0.126129,0.125283,0.12536
hologramImage3669,0009080805D00933,camera206,75126065,28,20,1,21.6,14,2.1,6.11896e+06,2.06519e+06,201.107,3.36683,1.2462,5.60369,1.03998,0.191818,0.125802,0.125513,0.125147
hologramImage3670,0009080805D00933,camera206,75127670,29,20,1,22.3,14,2.1,5.33279e+06,2.05395e+06,201.268,3.3752,1.24599,5.61624,1.03971,0.194707,0.126021,0.125246,0.125309
hologramImage3671,0009080805D00933,camera206,75129292,30,20,1,23,14,2.1,7.01814e+06,2.07109e+06,201.362,3.38198,1.24612,5.62362,1.03962,0.195226,0.125921,0.125047,0.12518
hologramImage3672,0009080805D00933,camera206,75130892,31,20,1,23.7,14,2.1,7.99345e+06,2.05767e+06,202.023,3.38502,1.24647,5.63069,1.03982,0.195271,0.125962,0.125058,0.12519
hologramImage3673,0009080805D00933,camera206,75132511,32,20,1,24.4,14,2.1,7.67876e+06,2.05372e+06,201.658,3.40199,1.24666,5.67128,1.03984,0.195385,0.126064,0.125309,0.125312
hologramImage3674,0009080805D00933,camera206,75134125,33,20,1,25.1,14,2.1,6.69989e+06,2.06132e+06,201.487,3.38788,1.24664,5.67001,1.03964,0.195301,0.126088,0.125963,0.125302
hologramImage3675,0009080805D00933,camera206,75135737,34,20,1,25.8,14,2.1,5.36556e+06,2.05215e+06,201.353,3.38868,1.24671,5.61608,1.03949,0.193355,0.125936,0.125681,0.125283
hologramImage3676,0009080805D00933,camera206,75137335,35,20,1,26.5,14,2.1,7.12239e+06,2.05781e+06,201.268,3.38734,1.24721,5.60712,1.03991,0.191076,0.125897,0.125253,0.125368
hologramImage3677,0009080805D00933,camera206,75138967,36,20,1,27.2,14,2.1,8.04687e+06,2.05192e+06,200.815,3.38195,1.24728,5.61628,1.03983,0.195043,0.125975,0.125365,0.125216
hologramImage3678,0009080805D00933,camera206,75140573,37,20,1,27.9,14,2.1,8.50404e+06,2.05487e+06,201.162,3.37212,1.24739,5.60334,1.03972,0.189981,0.125692,0.124987,0.125148
hologramImage3679,0009080805D00933,camera206,75142185,38,20,1,28.6,14,2.1,7.55623e+06,2.05986e+06,200.862,3.38416,1.24736,5.61391,1.03956,0.193809,0.125962,0.125563,0.125301
hologramImage3680,0009080805D00933,camera206,75143809,39,20,1,29.3,14,2.1,6.20238e+06,2.0593e+06,201.008,3.36966,1.24738,5.58756,1.03951,0.194578,0.126116,0.125469,0.125383
hologramImage3681,0009080805D00933,camera206,75145447,40,20,1,30,14,2.1,5.84679e+06,2.06516e+06,200.589,3.3742,1.24744,5.59748,1.03949,0.195159,0.125977,0.125157,0.125205
hologramImage3682,0009080805D00933,camera206,75147071,41,20,1,30.7,14,2.1,7.50081e+06,2.07513e+06,200.952,3.3651,1.24783,5.59571,1.03978,0.194561,0.126015,0.125482,0.12527
hologramImage3683,0009080805D00933,camera206,75148693,42,20,1,31.4,14,2.1,9.67651e+06,2.07657e+06,200.733,3.3709,1.24758,5.60706,1.03952,0.19483,0.12619,0.125283,0.12545
hologramImage3684,0009080805D00933,camera206,75150311,43,20,1,32.1,14,2.1,8.88403e+06,2.05733e+06,200.851,3.36574,1.24742,5.58595,1.03925,0.195089,0.126136,0.12539,0.125328
hologramImage3685,0009080805D00933,camera206,75151909,44,20,1,32.8,14,2.1,6.2096e+06,2.05964e+06,200.925,3.36698,1.24796,5.58789,1.03969,0.19487,0.126195,0.125159,0.125414
hologramImage3686,0009080805D00933,camera206,75153530,45,20,1,33.5,14,2.1,5.69608e+06,2.06444e+06,201.029,3.37076,1.24787,5.60459,1.03941,0.194032,0.126111,0.125257,0.125348
hologramImage3687,0009080805D00933,camera206,75155137,46,20,1,34.2,14,2.1,7.32993e+06,2.06324e+06,200.694,3.37287,1.24815,5.61815,1.0395,0.191242,0.125787,0.124773,0.125227
hologramImage3688,0009080805D00933,camera206,75156761,47,20,1,34.9,14,2.1,8.23413e+06,2.05275e+06,200.61,3.36508,1.24839,5.60285,1.03974,0.194643,0.126197,0.125857,0.125387
hologramImage3689,0009080805D00933,camera206,75158346,48,20,1,35.6,14,2.1,7.16793e+06,2.05032e+06,200.593,3.36087,1.24836,5.60325,1.03959,0.19436,0.126135,0.125066,0.125333
hologramImage3690,0009080805D00933,camera206,75159974,49,20,1,36.3,14,2.1,5.324e+06,2.05157e+06,200.483,3.36242,1.2489,5.60281,1.04003,0.19432,0.126074,0.125332,0.125304
hologramImage3691,0009080805D00933,camera206,75161571,50,20,1,37,14,2.1,5.43839e+06,2.05441e+06,200.701,3.36314,1.24843,5.59695,1.03946,0.194355,0.125926,0.125308,0.125182
hologramImage3692,0009080805D00933,camera206,75163184,51,20,1,37.7,14,2.1,6.65669e+06,2.05706e+06,201.552,3.36963,1.24891,5.59852,1.03977,0.194501,0.126103,0.125423,0.125325
hologramImage3693,0009080805D00933,camera206,75164793,52,20,1,38.4,14,2.1,6.55719e+06,2.05937e+06,200.794,3.39117,1.24911,5.63666,1.03988,0.194754,0.126131,0.125408,0.125368
hologramImage3694,0009080805D00933,camera206,75166408,53,20,1,39.1,14,2.1,5.77298e+06,2.06777e+06,200.807,3.3722,1.24923,5.61139,1.03981,0.189808,0.125738,0.125256,0.125198
hologramImage3695,0009080805D00933,camera206,75168025,54,20,1,39.8,14,2.1,5.36561e+06,2.08235e+06,201.082,3.36784,1.24922,5.60509,1.03984,0.193727,0.125916,0.125148,0.125147
hologramImage3696,0009080805D00933,camera206,75169639,55,20,1,40.5,14,2.1,5.98926e+06,2.0748e+06,201.378,3.37487,1.24937,5.61433,1.03985,0.195098,0.126103,0.125235,0.125303
hologramImage3697,0009080805D00933,camera206,75171257,56,20,1,41.2,14,2.1,6.73766e+06,2.05299e+06,201.138,3.38435,1.24908,5.62284,1.03943,0.19493,0.126056,0.125314,0.125264
hologramImage3698,0009080805D00933,camera206,75172856,57,20,1,41.9,14,2.1,5.76042e+06,2.07526e+06,201.346,3.37315,1.24924,5.61763,1.03952,0.194905,0.126056,0.125631,0.125241
hologramImage3699,0009080805D00933,camera206,75174475,58,20,1,42.6,14,2.1,5.24266e+06,2.05067e+06,201.327,3.38496,1.24946,5.61939,1.03956,0.195256,0.125972,0.125233,0.125212
hologramImage3700,0009080805D00933,camera206,75176061,59,20,1,43.3,14,2.1,5.53662e+06,2.07652e+06,200.719,3.38439,1.24965,5.61969,1.03965,0.194751,0.125961,0.125154,0.125235
hologramImage3701,0009080805D00933,camera206,75177681,60,20,1,44,14,2.1,4.78939e+06,2.08961e+06,201.287,3.36201,1.24999,5.60092,1.0399,0.194253,0.126166,0.125477,0.125419
hologramImage3702,0009080805D00933,camera206,75179308,61,20,1,44.7,14,2.1,4.8073e+06,2.06966e+06,201.103,3.37658,1.24966,5.6168,1.03945,0.195122,0.126024,0.125122,0.125294
